koi_score,koi_fwm_stat_sig,koi_srho_err2,koi_dor_err2,koi_dor_err1,koi_incl,koi_prad_err1,koi_count,koi_dor,koi_dikco_mdec_err,koi_period_err1,koi_period_err2,koi_dikco_mra_err,koi_prad_err2,koi_dikco_msky_err,koi_max_sngle_ev,koi_prad,koi_dicco_mdec_err,koi_model_snr,koi_dicco_mra_err,koi_disposition
0.0,0.0,-0.03906,-12.6,12.6,89.57,20.11,1,164.8,0.12,0.0001153,-0.0001153,0.076,-16.46,0.12,596.7433,70.53,0.072,854.1,0.067,FALSE POSITIVE
,0.066,,,,,,1,,1.2,,,1.4,,1.3,,,1.3,,1.4,CANDIDATE
,0.187,-40.78316,-279.0,279.0,89.95,1.13,1,574.0,2.5,0.007276,-0.007276,1.9,-0.35,1.9,,2.87,2.5,6.6,1.9,FALSE POSITIVE
,0.003,-22.04197,-105.0,105.0,89.95,38.48,1,528.0,1.6,0.01254,-0.01254,0.2,-32.82,0.68,,134.79,1.3,11.6,0.18,CANDIDATE
,0.023,-8e-05,-0.00354,0.00354,49.27,12.91,1,1.1242,0.067,1.381e-06,-1.381e-06,0.068,-10.04,0.067,,30.88,0.067,178.7,0.067,CANDIDATE
0.558,0.0,0.0,,,86.61,1.14,1,4.720515,0.1,,,0.078,-4.56,0.089,4.0693903,21.02,0.092,4.1,0.098,FALSE POSITIVE
,0.444,-30.5827,-161.0,161.0,89.95,1.27,1,336.0,0.19,0.01071,-0.01071,4.2,-1.78,4.1,,4.41,0.21,4.6,4.1,CANDIDATE
,0.632,,,,,,1,,1.5,,,1.6,,1.8,,,1.7,,1.4,FALSE POSITIVE
,0.166,,,,,,1,,0.66,,,0.59,,0.59,,,0.66,,0.59,CANDIDATE
,0.737,,,,,,1,,0.63,,,1.0,,0.76,,,0.62,,1.0,FALSE POSITIVE
,0.003,-1.02878,-77.8,77.8,89.95,0.11,1,388.5,0.17,0.01967,-0.01967,0.2,-0.11,0.17,,0.95,0.17,14.7,0.2,CANDIDATE
,0.895,-22.95613,-122.0,122.0,89.95,3.8,1,560.0,0.3,0.004784,-0.004784,0.18,-2.46,0.23,,8.0,0.25,10.6,0.19,FALSE POSITIVE
0.0,,-7.45829,-0.0989,0.0989,87.52,31.89,1,9.2509,0.084,3.46e-07,-3.46e-07,0.069,-135.4,0.08,67.82297,281.62,0.32,234.3,0.16,FALSE POSITIVE
,,-0.45183,-91.1,91.1,89.95,2.04,1,183.1,,0.003522,-0.003522,,-6.05,,,23.91,,11.0,,CANDIDATE
,0.002,0.0,-10.8,10.8,87.66,2.42,1,21.6,0.5,0.001385,-0.001385,0.25,-3.28,0.49,,16.91,0.51,8.6,0.22,FALSE POSITIVE
,0.0,-0.63163,-0.0728,0.0728,89.38,0.34,1,25.4505,0.64,0.0004061,-0.0004061,1.2,-0.08,0.6,6.1326876,0.83,0.67,9.8,1.3,CANDIDATE
0.957,0.145,-0.01693,-103.0,103.0,89.68,7.7,1,212.0,0.088,0.002493,-0.002493,0.3,-3.29,0.2,24.568775,27.61,0.1,34.7,0.35,CANDIDATE
,,-6.32767,-110.0,110.0,89.95,0.11,1,390.0,1.0,0.028,-0.028,0.95,-0.1,0.98,,1.34,1.0,6.2,0.95,FALSE POSITIVE
,0.31,-31.64825,-56.8,56.8,89.95,2.13,1,694.8,0.36,0.008405,-0.008405,0.97,-0.33,0.97,,10.76,0.28,12.0,1.1,FALSE POSITIVE
1.0,0.12,-2.15008,-5.6,5.6,89.72,1.82,1,16.14,0.19,2.025e-05,-2.025e-05,0.16,-10.33,0.16,4.1155286,28.1,0.19,16.3,0.17,CANDIDATE
1.0,0.125,-24.87269,-10.2,10.2,89.99,0.41,1,169.3,0.37,0.0002596,-0.0002596,0.27,-0.34,0.28,3.969633,2.67,0.38,14.8,0.35,CONFIRMED
0.975,0.078,-1.39708,-9.6,9.6,89.98,0.27,1,182.75,0.75,0.002576,-0.002576,0.92,-0.07,0.89,5.2837605,1.67,1.2,13.0,1.2,CANDIDATE
0.0,0.0,-0.00122,-0.734,0.734,36.8,4.91,1,1.468,0.52,1.594e-05,-1.594e-05,0.86,-44.16,0.88,3.3625894,164.46,0.54,35.3,0.8,FALSE POSITIVE
0.0,0.0,-0.00043,-0.0557,0.0557,45.99,184.9,1,1.5126,0.07,4.53e-06,-4.53e-06,0.071,-151.2,0.072,14.279385,399.44,0.068,416.2,0.067,FALSE POSITIVE
0.902,0.0,-0.0554,-3.6,3.6,89.99,1.65,2,89.46,0.49,0.001289,-0.001289,0.15,-1.64,0.2,30.25709,5.94,0.41,121.2,0.16,CONFIRMED
,0.21,-0.9577,-142.0,142.0,89.95,1.53,1,308.0,0.82,0.01737,-0.01737,0.16,-1.08,0.7,,3.32,0.87,9.6,0.17,FALSE POSITIVE
0.0,0.0,-0.60883,-1.0,1.0,82.95,0.82,1,3.88,0.079,6.53e-07,-6.53e-07,0.075,-0.67,0.081,3.8660593,2.28,0.071,37.0,0.073,FALSE POSITIVE
,0.104,-525.96429,-202.0,202.0,87.66,400.8,1,928.0,0.41,0.01087,-0.01087,1.2,-231.8,0.44,,2825.04,0.34,5.5,1.2,FALSE POSITIVE
0.974,0.72,-0.68572,-26.3,26.3,89.31,0.53,1,59.8,0.82,0.0003066,-0.0003066,1.0,-0.65,0.95,3.6019223,2.87,0.88,10.8,0.93,CANDIDATE
0.0,0.0,-0.01334,-3.8,3.8,81.02,4.88,1,7.62,1.2,0.0004136,-0.0004136,0.3,-5.96,1.2,6.3382444,30.24,1.3,8.0,0.35,FALSE POSITIVE
,0.015,-0.66489,-41.4,41.4,89.95,0.99,1,217.7,0.97,0.02697,-0.02697,0.81,-0.22,0.91,,2.37,0.97,7.0,0.81,FALSE POSITIVE
,0.04,-36.36198,-99.5,99.5,89.95,0.73,1,215.7,0.78,0.0007622,-0.0007622,1.4,-0.18,1.2,,1.79,0.94,5.9,1.5,FALSE POSITIVE
,0.689,-67.63063,-182.0,182.0,89.95,0.78,1,459.0,1.2,0.005426,-0.005426,0.68,-0.3,1.2,,1.37,1.2,5.9,0.68,CANDIDATE
0.0,,-0.00421,-0.0549,0.0549,73.76,30.65,1,1.9765,0.069,1.493e-06,-1.493e-06,0.068,-30.64,0.068,624.824,107.0,0.081,967.4,0.08,FALSE POSITIVE
,0.401,-92.62078,-180.0,180.0,89.95,0.55,1,604.0,1.2,0.003005,-0.003005,0.26,-0.11,1.1,,1.16,1.2,7.1,0.28,CANDIDATE
,0.927,-0.55526,-99.5,99.5,89.95,0.74,1,199.5,1.9,0.02032,-0.02032,0.61,-0.15,1.4,,1.66,1.7,9.6,0.63,CANDIDATE
,0.357,,,,,,1,,0.91,,,1.1,,0.94,,,0.83,,1.2,FALSE POSITIVE
,0.955,-180.14955,-573.0,573.0,89.95,1.3,1,1148.0,0.95,0.007321,-0.007321,1.2,-0.27,0.95,,2.39,0.95,5.7,1.2,FALSE POSITIVE
,0.0,-0.05832,-1.1,1.1,56.15,5.1,1,2.26,0.073,5.1e-08,-5.1e-08,0.1,-2.59,0.09,13.371222,26.81,0.079,240.0,0.13,FALSE POSITIVE
0.991,0.002,-112.6483,-64.3,64.3,89.97,0.19,1,140.9,0.4,0.0001335,-0.0001335,0.4,-0.21,0.4,3.346183,1.72,0.4,9.7,0.4,CANDIDATE
,0.469,-35.14988,-137.0,137.0,89.95,0.09,1,349.0,0.54,0.002285,-0.002285,0.66,-0.2,0.57,,1.69,0.64,7.6,0.57,FALSE POSITIVE
0.0,0.0,-0.00199,-0.479,0.479,32.93,111.6,1,1.542,0.068,3.194e-06,-3.194e-06,0.067,-148.8,0.067,13.869739,402.16,0.068,297.8,0.069,FALSE POSITIVE
0.994,0.681,-38.88636,-46.1,46.1,89.94,0.51,1,146.0,0.83,0.000217,-0.000217,0.48,-0.16,0.78,2.6318562,1.9,0.84,10.4,0.51,CANDIDATE
,0.142,-0.12014,-38.8,38.8,89.95,0.83,1,81.7,1.4,0.008056,-0.008056,0.84,-0.18,1.3,,2.04,1.4,21.3,0.83,CANDIDATE
,0.239,-0.03511,-12.6,12.6,89.95,0.72,1,98.5,1.5,0.03899,-0.03899,1.1,-0.15,1.4,,2.06,1.1,8.2,0.79,CANDIDATE
,0.026,-277.67859,-764.0,764.0,89.95,6.86,1,1772.0,0.23,0.005155,-0.005155,0.19,-3.59,0.2,,12.74,0.21,10.9,0.2,CANDIDATE
,0.042,,,,,,1,,0.81,,,1.1,,1.1,,,0.76,,1.2,FALSE POSITIVE
0.0,0.0,-0.00579,-0.118,0.118,78.26,7.6,1,4.317,1.1,8.5e-08,-8.5e-08,0.79,-6.86,0.8,4688.6157,57.97,1.0,2291.1,0.53,FALSE POSITIVE
,0.418,-15.91134,-182.0,182.0,89.95,0.21,1,382.0,2.2,0.02749,-0.02749,3.0,-0.23,3.7,,2.49,2.3,6.1,2.9,FALSE POSITIVE
0.0,0.0,-0.08871,,,,,1,,0.068,,,0.07,,0.07,4.892146,,0.068,,0.07,FALSE POSITIVE
,0.021,-1.81792,-38.7,38.7,89.95,1.13,1,97.2,0.67,0.003599,-0.003599,0.42,-10.16,0.76,,28.41,0.52,9.8,0.37,CANDIDATE
,0.317,-21.83632,-109.0,109.0,89.95,1.13,1,302.0,1.9,0.004335,-0.004335,0.37,-1.2,1.9,,3.09,1.9,5.7,0.5,FALSE POSITIVE
,0.38,-1.49292,-24.8,24.8,89.95,0.67,1,57.8,1.6,0.001068,-0.001068,0.63,-0.39,1.3,4.91457,1.4,2.3,8.3,0.83,CANDIDATE
0.0,0.0,-0.07827,-1.3,1.3,68.19,1.41,1,2.64,0.25,0.000177,-0.000177,0.11,-1.55,0.12,4.5359592,4.7,0.27,13.9,0.13,FALSE POSITIVE
0.0,0.0,-0.00293,-1.3,1.3,73.0,13.97,1,3.62,0.097,8.19e-07,-8.19e-07,0.077,-6.0,0.093,229.50436,43.7,0.068,607.5,0.067,FALSE POSITIVE
0.523,0.269,-2.5395,-39.3,39.3,89.97,0.13,1,86.6,0.32,0.002371,-0.002371,0.85,-0.14,0.79,3.6705291,1.47,0.35,8.6,0.84,CANDIDATE
0.0,0.055,0.0,-0.786,0.786,41.66,6.94,1,1.579,0.69,0.002967,-0.002967,0.51,-8.46,0.62,3.8352842,37.88,0.76,30.5,0.55,FALSE POSITIVE
0.998,0.0,-0.96909,-0.114,0.114,89.68,0.41,1,16.097,0.13,4.432e-06,-4.432e-06,0.068,-0.11,0.13,40.059727,4.91,0.07,220.5,0.069,CONFIRMED
,0.346,-3.92217,-32.5,32.5,89.95,0.57,1,84.8,1.0,0.0006804,-0.0006804,0.49,-0.19,1.0,,1.44,1.0,11.3,0.5,CANDIDATE
,0.659,-50.43917,-320.0,320.0,89.95,1.06,1,760.0,0.18,0.01306,-0.01306,0.17,-0.56,0.17,,2.83,0.18,9.1,0.17,FALSE POSITIVE
,0.083,-30.89075,-178.0,178.0,89.95,4.32,1,404.0,0.38,0.00169,-0.00169,0.43,-1.18,0.38,,6.28,0.38,8.4,0.42,CANDIDATE
,0.388,-5.92466,-163.0,163.0,89.95,0.1,1,336.0,0.58,0.02223,-0.02223,0.35,-0.13,0.59,,1.27,0.59,7.1,0.36,FALSE POSITIVE
0.0,0.0,-0.0087,-0.275,0.275,88.73,0.15,1,5.174,0.82,0.0002756,-0.0002756,0.38,-0.14,0.81,4.2557845,1.24,0.77,22.2,0.47,FALSE POSITIVE
,0.025,,,,,,1,,0.5,,,0.67,,0.64,,,0.49,,0.67,FALSE POSITIVE
0.0,0.221,-0.01517,-20.7,20.7,88.29,93.48,1,42.6,0.11,0.001509,-0.001509,0.082,-160.2,0.099,14.227159,444.08,0.077,36.7,0.082,FALSE POSITIVE
,0.005,-5.85749,-19.0,19.0,89.38,0.34,1,40.5,1.1,0.0002665,-0.0002665,1.3,-0.15,1.4,,0.98,1.1,6.5,1.4,FALSE POSITIVE
0.0,0.147,-0.0143,-1.1,1.1,86.5,0.36,1,4.97,0.77,0.0006588,-0.0006588,0.66,-0.11,0.7,3.6714153,1.14,0.81,12.6,0.66,FALSE POSITIVE
0.0,0.0,-0.01325,-0.339,0.339,89.73,0.22,1,5.504,2.1,0.0002806,-0.0002806,5.4,-0.19,4.0,4.111153,0.82,3.8,25.3,5.2,FALSE POSITIVE
,0.106,-4.55212,-0.468,0.468,89.95,2.64,1,54.309,0.34,0.0003297,-0.0003297,0.46,-2.38,0.41,5.6318965,6.04,0.33,11.2,0.46,CANDIDATE
,0.021,-89.75346,-185.0,185.0,89.95,0.9,1,792.0,0.24,0.004908,-0.004908,0.093,-5.15,0.22,,19.71,0.35,9.5,0.11,FALSE POSITIVE
,0.834,-199.55292,-316.0,316.0,89.95,0.55,1,800.0,4.6,0.005771,-0.005771,0.44,-0.15,3.0,,1.26,4.5,7.3,0.43,CANDIDATE
,0.958,,,,,,1,,0.7,,,0.63,,0.7,,,0.7,,0.63,FALSE POSITIVE
1.0,0.009,-0.25221,-3.5,3.5,87.83,0.4,1,9.09,0.52,4.082e-05,-4.082e-05,0.58,-0.13,0.65,4.5238996,1.24,0.55,11.6,0.59,CONFIRMED
0.0,0.0,-0.14723,-5.3,5.3,89.73,14.27,1,218.01,0.071,5.689e-05,-5.689e-05,0.07,-4.74,0.07,434.92923,48.77,0.067,930.8,0.067,FALSE POSITIVE
0.962,0.002,-1.42585,-11.2,11.2,89.63,0.09,1,23.3,1.4,0.0001305,-0.0001305,1.0,-0.05,1.1,3.2340014,0.8,1.4,8.1,1.0,CANDIDATE
0.0,0.0,-0.00063,-0.00672,0.00672,79.38,37.01,1,2.57502,0.067,4.3e-08,-4.3e-08,0.067,-86.36,0.067,2361.9004,156.91,0.071,4630.1,0.067,FALSE POSITIVE
,0.07,-37.66542,-223.0,223.0,89.95,0.7,1,450.0,1.6,0.004342,-0.004342,0.45,-0.16,1.1,,2.04,1.4,6.5,0.28,FALSE POSITIVE
0.0,0.449,-0.36521,-38.4,38.4,89.99,0.54,1,103.0,1.4,0.008036,-0.008036,1.0,-0.73,1.1,6.31324,2.46,1.3,10.9,1.1,CANDIDATE
,0.002,-6.90088,-44.9,44.9,89.38,0.65,1,90.3,1.0,0.01283,-0.01283,1.6,-0.15,1.7,,1.5,0.62,6.0,1.9,FALSE POSITIVE
,0.0,-0.63411,-4.1,4.1,89.95,1.11,1,203.37,0.34,0.02087,-0.02087,0.36,-0.25,0.34,,2.7,0.34,25.2,0.36,FALSE POSITIVE
,0.171,-12.15488,-75.0,75.0,89.95,0.34,1,502.3,2.3,0.03031,-0.03031,0.87,-0.13,1.7,,1.36,2.2,9.2,0.84,FALSE POSITIVE
0.0,0.012,-0.42828,-11.1,11.1,88.07,1.44,1,23.5,0.3,0.001024,-0.001024,0.15,-1.05,0.27,17.796494,20.83,0.3,20.1,0.17,FALSE POSITIVE
,0.0,-14.1402,-31.7,31.7,89.95,0.91,1,97.6,0.14,0.0002767,-0.0002767,0.24,-0.8,0.19,7.0103335,2.1,0.14,9.0,0.23,FALSE POSITIVE
,0.495,-5.26967,-223.0,223.0,89.95,1.06,1,477.0,0.51,0.01732,-0.01732,0.63,-0.29,0.59,,2.71,0.6,7.9,1.2,CANDIDATE
,0.032,,,,,,1,,0.41,,,1.2,,1.2,,,0.43,,0.97,CANDIDATE
,0.015,-1.87504,-138.0,138.0,89.95,0.8,1,276.0,0.14,0.05407,-0.05407,0.14,-0.23,0.14,,2.08,0.13,6.2,0.099,FALSE POSITIVE
0.0,0.0,-0.01508,-0.397,0.397,23.05,1.17,1,1.302,0.07,6.03e-07,-6.03e-07,0.068,-0.73,0.07,3.1626663,17.97,0.07,133.3,0.068,FALSE POSITIVE
0.0,0.127,-0.0002,-1.1,1.1,64.05,0.93,1,2.24,0.68,0.0008155,-0.0008155,0.26,-0.37,0.53,3.788233,3.04,0.69,31.1,0.26,FALSE POSITIVE
0.0,0.0,-0.06358,-0.33,0.33,66.72,11.12,1,2.449,0.073,1.27e-07,-1.27e-07,0.07,-5.98,0.075,486.82208,45.75,0.067,432.5,0.067,FALSE POSITIVE
0.0,0.0,-0.89977,-6.7,6.7,79.9,34.47,1,13.54,0.068,1.834e-06,-1.834e-06,0.067,-14.8,0.068,140.73878,144.2,0.067,148.9,0.068,FALSE POSITIVE
,0.027,-34.74192,-188.0,188.0,89.95,6.04,1,557.0,0.81,0.00233,-0.00233,0.37,-3.13,0.48,,10.13,0.78,9.3,0.35,FALSE POSITIVE
,0.617,,,,,,1,,1.0,,,0.73,,0.89,,,1.0,,0.74,FALSE POSITIVE
,0.845,-12.4873,-170.0,170.0,89.95,4.37,1,658.0,0.55,0.01035,-0.01035,0.55,-1.55,0.69,,7.15,0.56,12.4,0.55,CANDIDATE
0.0,0.0,-0.01909,-0.00757,0.00757,68.8,34.36,1,3.26683,0.067,3.9e-08,-3.9e-08,0.067,-34.36,0.067,1376.9009,116.92,0.067,6485.8,0.069,FALSE POSITIVE
0.0,0.157,-2.3948,-8.2,8.2,90.0,7.75,1,1120.9,0.53,9.46e-05,-9.46e-05,3.1,-10.32,0.53,715.972,43.47,0.35,1107.1,0.36,FALSE POSITIVE
,0.061,-0.66621,-36.7,36.7,89.95,0.37,1,174.2,2.4,0.009352,-0.009352,1.4,-0.09,2.4,,1.11,2.2,11.9,1.1,FALSE POSITIVE
0.0,0.0,-0.0841,-0.047,0.047,73.14,4.88,1,2.8019,0.068,1.32e-07,-1.32e-07,0.071,-2.09,0.07,78.31107,15.64,0.067,368.9,0.068,FALSE POSITIVE
0.935,0.0,-0.02621,-0.538,0.538,58.9,0.26,1,1.415,0.25,9.093e-06,-9.093e-06,0.38,-0.17,0.37,4.013813,0.84,0.25,22.8,0.37,FALSE POSITIVE
0.0,,-0.00268,-0.83,0.83,48.57,32.25,1,1.842,0.076,2.614e-06,-2.614e-06,0.071,-39.43,0.071,7.226136,89.55,0.075,103.6,0.068,FALSE POSITIVE
,0.266,-24.67199,-106.0,106.0,89.95,0.83,1,334.0,0.5,0.002708,-0.002708,1.3,-4.95,1.3,,17.22,0.5,8.4,0.94,FALSE POSITIVE
,0.156,-85.37276,-183.0,183.0,89.95,0.58,1,371.0,3.7,0.001179,-0.001179,1.9,-0.84,3.3,,1.96,3.7,5.5,1.9,FALSE POSITIVE
,0.027,-39.67155,-69.0,69.0,89.95,0.78,1,142.9,1.4,0.0004108,-0.0004108,1.0,-0.15,1.6,,1.69,1.4,6.8,1.0,FALSE POSITIVE
,0.886,-43.48735,-277.0,277.0,89.95,1.24,1,749.0,0.16,0.01339,-0.01339,0.91,-0.27,0.5,,2.82,0.24,6.3,1.1,FALSE POSITIVE
,0.69,-0.75857,-72.0,72.0,89.95,0.51,1,206.1,0.1,0.06137,-0.06137,0.15,-0.28,0.13,,1.53,0.12,5.9,0.15,FALSE POSITIVE
,0.977,-113.61914,-316.0,316.0,89.95,1.12,1,640.0,0.91,0.004317,-0.004317,1.1,-0.47,1.2,,2.36,0.7,8.3,0.35,FALSE POSITIVE
0.0,0.0,-1e-05,-0.0278,0.0278,34.22,1.34,1,1.1671,0.14,6.275e-05,-6.275e-05,0.12,-1.1,0.14,4.707385,4.92,0.14,142.4,0.13,FALSE POSITIVE
,0.0,-4.98247,-201.0,201.0,89.95,0.69,1,562.0,0.45,0.01934,-0.01934,0.46,-0.48,0.46,,1.69,0.45,9.2,0.46,FALSE POSITIVE
0.0,0.0,-1.77492,-1.6,1.6,88.94,0.35,1,9.35,0.12,1.424e-05,-1.424e-05,0.16,-0.11,0.13,4.273165,1.32,0.12,14.3,0.16,FALSE POSITIVE
0.0,0.0,-0.24014,-0.246,0.246,87.9,3.6,1,25.417,0.068,6.87e-07,-6.87e-07,0.067,-2.94,0.068,387.82684,22.15,0.067,1073.3,0.067,CANDIDATE
,0.172,,,,,,1,,0.86,,,1.6,,1.2,,,0.84,,1.7,FALSE POSITIVE
0.982,0.384,-45.01972,-10.8,10.8,89.99,0.16,1,106.0,0.9,0.0002366,-0.0002366,0.78,-0.1,0.77,3.061319,1.13,0.92,8.1,0.77,CANDIDATE
,0.069,-117.38301,-126.0,126.0,89.95,0.24,1,326.0,0.99,0.0009436,-0.0009436,0.88,-0.11,0.94,,1.64,0.99,6.1,0.87,FALSE POSITIVE
0.0,0.0,-0.00221,-0.548,0.548,10.01,7.9,1,1.208,0.078,1.319e-05,-1.319e-05,0.078,-4.24,0.078,3.5999422,25.26,0.078,83.4,0.078,FALSE POSITIVE
0.997,0.017,-0.23999,-5.5,5.5,89.58,0.74,1,41.9,0.84,0.001662,-0.001662,0.84,-0.29,0.84,4.102347,2.37,0.36,11.5,0.99,CANDIDATE
0.0,0.021,-0.00042,-0.572,0.572,89.94,10.75,1,35.277,1.3,0.003941,-0.003941,1.0,-13.13,1.1,12.137967,56.94,0.34,135.6,1.0,FALSE POSITIVE
,0.008,-20.43087,-103.0,103.0,89.95,0.14,1,242.0,0.72,0.0009678,-0.0009678,0.93,-0.18,0.75,,1.72,0.76,8.2,0.86,CANDIDATE
0.0,0.744,-5.23349,-83.5,83.5,90.0,1.05,1,268.8,5.7,0.02164,-0.02164,3.7,-0.61,5.8,5.2517414,3.69,5.5,7.0,3.4,FALSE POSITIVE
,0.0,-0.02066,-1.4,1.4,79.07,0.65,1,3.68,4.2,0.0001355,-0.0001355,0.63,-0.53,4.3,5.478233,1.88,3.9,23.4,0.6,FALSE POSITIVE
,0.0,-0.20715,-4.9,4.9,88.81,32.23,1,13.76,1.4,0.0007521,-0.0007521,0.81,-25.92,1.5,,113.97,1.7,4.0,1.1,CANDIDATE
0.0,0.0,-0.21085,-0.162,0.162,89.53,6.36,1,3.189,1.0,2.751e-06,-2.751e-06,0.2,-2.27,1.0,4.2419257,22.88,1.0,78.5,0.19,FALSE POSITIVE
,0.113,,,,,,1,,0.59,,,1.2,,1.1,,,0.74,,1.5,FALSE POSITIVE
,0.161,-0.02916,-113.0,113.0,89.95,1.0,1,254.0,0.13,0.02463,-0.02463,0.77,-1.22,0.42,,3.11,0.12,12.0,0.77,FALSE POSITIVE
,0.761,-1.17621,-47.2,47.2,89.95,0.78,1,162.7,0.97,0.01621,-0.01621,1.2,-0.18,1.1,,1.81,0.94,5.7,1.4,FALSE POSITIVE
,0.721,-73.65681,-47.2,47.2,89.95,6.71,1,2421.7,2.2,0.001343,-0.001343,1.4,-1.51,1.6,,17.45,2.2,8.4,1.4,FALSE POSITIVE
,0.159,-228.96848,-88.9,88.9,89.95,0.83,1,528.1,0.16,0.002362,-0.002362,2.2,-0.18,2.2,,2.4,1.0,5.6,2.1,CANDIDATE
0.898,0.461,-15.22375,-155.0,155.0,89.95,0.29,1,340.0,0.25,0.0067,-0.0067,0.42,-0.14,0.4,6.9993753,2.3,0.25,7.1,0.42,CANDIDATE
,0.0,-0.15221,-17.6,17.6,89.95,0.52,1,153.7,1.3,0.01484,-0.01484,1.3,-0.23,1.3,,1.57,1.3,15.1,1.3,CANDIDATE
,0.03,-94.02277,-125.0,125.0,89.95,0.64,1,320.0,1.2,0.004097,-0.004097,0.52,-0.14,1.2,,1.33,1.2,6.0,0.51,FALSE POSITIVE
0.0,0.0,-0.08526,-0.14,0.14,87.68,0.95,1,2.766,0.068,2.286e-06,-2.286e-06,0.069,-5.41,0.069,4.0007486,27.45,0.068,61.3,0.068,FALSE POSITIVE
,0.363,-55.88856,-15.5,15.5,89.95,0.96,1,989.4,0.51,0.006771,-0.006771,0.54,-0.33,0.54,,2.09,0.53,8.0,0.54,CANDIDATE
0.0,0.0,-0.78245,-1.5,1.5,89.99,0.11,1,8.29,,1.119e-05,-1.119e-05,,-0.21,,10.103947,2.49,,53.6,,FALSE POSITIVE
0.0,0.0,-0.0023,-0.653,0.653,26.14,0.0,1,1.339,1.2,4.758e-05,-4.758e-05,0.82,0.0,1.1,3.2969303,24.16,1.2,23.3,0.7,FALSE POSITIVE
,0.615,-2.40419,-23.6,23.6,89.38,0.1,1,56.2,1.4,0.00134,-0.00134,0.89,-0.06,1.5,,0.8,1.2,6.9,0.82,FALSE POSITIVE
,0.224,-1.2101,-7.6,7.6,89.95,0.13,1,62.9,1.6,0.001389,-0.001389,1.4,-0.08,1.8,,0.94,1.6,7.9,1.6,CANDIDATE
,0.002,-9.47728,-208.0,208.0,89.95,0.6,1,434.0,0.52,0.004917,-0.004917,0.7,-0.2,0.8,,1.42,0.58,6.9,0.94,FALSE POSITIVE
0.0,0.0,-0.04091,-0.291,0.291,89.07,16.38,1,63.897,0.068,2.617e-06,-2.617e-06,0.068,-5.48,0.069,694.11053,50.54,0.067,2629.0,0.067,FALSE POSITIVE
0.999,0.001,-0.0062,-3.4,3.4,89.32,3.4,1,56.4,0.088,0.0005895,-0.0005895,0.11,-1.21,0.11,44.927803,10.99,0.081,220.6,0.1,CANDIDATE
0.0,0.001,-1.38093,-4.7,4.7,89.98,0.06,1,58.1,0.54,0.0009918,-0.0009918,0.75,-0.07,0.75,3.8949301,0.92,0.54,10.0,0.75,FALSE POSITIVE
0.884,0.52,-3.66701,-34.1,34.1,89.96,0.11,1,73.4,0.56,0.0005175,-0.0005175,0.83,-0.05,0.9,3.4001455,1.17,0.51,8.6,0.88,CANDIDATE
0.894,0.126,-5.96567,-29.5,29.5,89.73,0.37,1,61.2,0.48,0.0007492,-0.0007492,0.58,-0.13,0.57,4.799438,1.09,0.63,7.1,0.55,CANDIDATE
0.98,0.122,-1.06172,-1.6,1.6,89.95,0.54,1,34.36,0.26,0.0003415,-0.0003415,0.61,-0.21,0.62,3.48347,1.67,0.29,12.1,0.61,CANDIDATE
0.006,0.455,-11.20488,-32.8,32.8,89.49,0.28,1,73.4,0.42,0.005097,-0.005097,0.44,-0.28,0.43,4.815504,2.72,0.42,7.2,0.44,FALSE POSITIVE
,0.018,-139.90628,-769.0,769.0,89.95,1.7,1,1548.0,0.66,0.002453,-0.002453,0.73,-0.58,0.71,,2.96,0.66,8.7,0.73,FALSE POSITIVE
0.0,,-0.00049,-0.00495,0.00495,81.12,27.55,1,3.52984,0.07,5.2e-08,-5.2e-08,0.068,-55.16,0.07,4110.664,124.23,0.067,5494.6,0.067,FALSE POSITIVE
0.0,0.0,-10.72287,-41.9,41.9,89.86,0.45,1,106.4,1.3,0.0005386,-0.0005386,0.32,-1.04,0.73,4.409566,2.42,1.2,9.6,0.28,FALSE POSITIVE
0.061,0.0,-0.00421,-0.639,0.639,18.5,6.93,1,1.288,0.94,9.728e-05,-9.728e-05,0.94,-2.78,1.2,2.9326632,25.67,1.0,12.4,1.0,FALSE POSITIVE
0.0,0.0,-0.00638,-1.7,1.7,68.98,102.1,1,3.45,0.094,4.26e-05,-4.26e-05,0.079,-102.1,0.086,4.0700994,403.01,0.088,23.0,0.1,FALSE POSITIVE
0.0,0.0,-1.11352,-7.9,7.9,88.93,8.64,1,16.52,3.1,0.0001124,-0.0001124,0.99,-0.96,2.8,3.8955855,30.47,3.0,8.3,1.1,FALSE POSITIVE
0.0,0.002,-0.06706,-2.5,2.5,90.0,0.82,1,99.98,,0.0271,-0.0271,,-4.66,,6.8402333,9.82,,20.9,,FALSE POSITIVE
,0.933,-81.35223,-581.0,581.0,89.95,1.42,1,1191.0,0.26,0.01768,-0.01768,0.072,-1.28,0.26,,4.48,0.5,5.4,0.067,FALSE POSITIVE
0.0,0.023,-0.03864,-1.4,1.4,81.0,0.09,1,2.89,0.35,4.987e-05,-4.987e-05,1.1,-0.11,0.59,3.850765,1.2,0.41,17.4,1.2,FALSE POSITIVE
0.0,0.0,-0.09302,-0.262,0.262,89.76,7.23,1,3.203,0.45,2.781e-05,-2.781e-05,1.1,-0.81,1.1,5.0425997,23.6,0.48,15.3,1.1,FALSE POSITIVE
