st_brightness_norm,st_tmag,st_tmag_value,st_brightness_dist_product,st_distance_norm,st_dist,st_dist_value,st_disterr1,st_disterr2,pl_tranmiderr1,pl_tranmiderr2,st_pmdecerr2,st_pmdecerr1,pl_tranmid,tfopwg_disp
0.421588371787575,10.4055,10.4055,0.4169758920172962,0.0109407186700181,167.598,167.598,0.913,-0.913,0.003038,-0.003038,-0.041,0.041,2459386.963814,PC
0.4290967996147279,10.5084,10.5084,,,,,,,0.00121,-0.00121,-1.063,1.063,2458660.16316,FP
0.4286589904119784,10.5024,10.5024,0.4165756737957033,0.0281886461885751,421.518,421.518,7.0305,-7.0305,0.00188,-0.00188,-0.041,0.041,2458666.52199,APC
0.509004275936547,11.6035,11.6035,0.4987729726431986,0.0201006234663217,302.448,302.448,2.004,-2.004,0.000365,-0.000365,-0.043,0.043,2460069.773646,KP
0.4216467463479416,10.4063,10.4063,0.4107691167518437,0.0257979687743675,386.323,386.323,9.084,-9.084,0.00067,-0.00067,-0.059,0.059,2458656.45082,FP
0.4693825430877223,11.0605,11.0605,0.4587936036295486,0.0225592954278123,338.644,338.644,7.02,-7.02,0.00621,-0.00621,-0.069,0.069,2458658.61052,FP
0.4134086365162063,10.2934,10.2934,0.406576567323602,0.0165261888338331,249.826,249.826,,,0.004219,-0.004219,-3.0,3.0,2460115.852574,FP
0.4094975409716446,10.2398,10.2398,0.4051749478126772,0.0105558464373458,161.932,161.932,2.2055,-2.2055,0.00026,-0.00026,-0.138,0.138,2458658.04087,APC
0.1894035579294543,7.2235,7.2235,0.1885134780653175,0.0046993830203987,75.7145,75.7145,0.60865,-0.60865,0.001349,-0.001349,-0.113,0.113,2460149.391758,APC
0.2494563869065861,8.0465,8.0465,0.2455411084250863,0.0156952424832719,237.593,237.593,4.3795,-4.3795,0.000802,-0.000802,-0.074,0.074,2459036.495091,PC
0.4181150854457628,10.3579,10.3579,0.4155226224159514,0.0062003575571724,97.8115,97.8115,0.44215,-0.44215,0.002178,-0.002178,-0.078,0.078,2460122.432108,FP
0.1961750069319791,7.3163,7.3163,0.1938935507709997,0.0116296983833952,177.741,177.741,2.084,-2.084,0.00134,-0.00134,-0.087,0.087,2458657.63073,FP
0.372283758737942,9.7298,9.7298,0.3668216129674138,0.0146719958696158,222.529,222.529,3.137,-3.137,0.0055,-0.0055,-0.06,0.06,2458663.15245,FP
0.3031463888037593,8.7823,8.7823,0.2981862015420287,0.0163623498247958,247.414,247.414,2.905,-2.905,0.00289,-0.00289,-0.08,0.08,2458659.06927,FP
0.551749047764984,12.1893,12.1893,0.535179611034066,0.0300307482143146,448.637,448.637,7.508,-7.508,0.000623,-0.000623,-0.049,0.049,2458327.053085,KP
0.402426922347241,10.1429,10.1429,0.4010128669998941,0.0035138189540082,58.2609,58.2609,0.16955,-0.16955,0.002393,-0.002393,-0.071,0.071,2460144.137122,CP
0.402426922347241,10.1429,10.1429,0.4010128669998941,0.0035138189540082,58.2609,58.2609,0.16955,-0.16955,0.000822,-0.000822,-0.071,0.071,2460126.924264,CP
0.3399880332151249,9.2872,9.2872,0.3349948573118216,0.0146863283865756,222.74,222.74,6.115,-6.115,0.000168,-0.000168,-0.299,0.299,2458711.595435,PC
0.3357631744085928,9.2293,9.2293,0.3293740237937235,0.0190287413922715,286.668,286.668,2.913,-2.913,0.002386,-0.002386,-0.064,0.064,2460351.800169,FP
